"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000086130.1",182.316683705105,-3.1823068942128,1.24967776950438,0.000636688114901732,0.00197742679759651
"ENSMUSG00000086199.3",123.875767088925,-11.9457014023493,3.42255685889174,4.24030913301826e-10,2.90020775858046e-09
"ENSMUSG00000086212.3",123.305226714268,-2.49051102452996,2.99980450369482,0.00849046957522377,0.0204207593225687
"ENSMUSG00000086316.3",162.065953015765,1.93647834284824,0.775314019727176,0.00208560617524958,0.00581492632188825
"ENSMUSG00000086320.1",190.120474304686,-1.49128337637292,0.937203297055494,0.0228172680361743,0.0483538943731142
"ENSMUSG00000086324.4",65.1489374169492,-10.4323637640685,3.69261346046646,2.82742204459792e-06,1.2856865960816e-05
"ENSMUSG00000086370.4",1026.4705984819,-0.776766182779847,0.32612178693566,0.0115272351860804,0.0266728608946572
"ENSMUSG00000086421.1",26.9102245270691,-4.86452399623239,2.84869990557228,0.00210215747606209,0.00584902032459004
"ENSMUSG00000086429.5",526.167189083649,-1.79067363178963,0.777010305899443,0.00374055821498968,0.00979084205305864
"ENSMUSG00000086502.1",623.837910873657,-3.32822859998243,0.514418184328415,8.19012448078583e-12,6.3618800964267e-11
"ENSMUSG00000086534.2",54.2244315771367,7.67065476097697,3.38229303540499,0.000134140251613937,0.000469632878092267
"ENSMUSG00000086583.3",51090.1840118272,1.82617347870358,0.154065248279985,1.91669263387413e-33,3.78833153651377e-32
"ENSMUSG00000086587.3",169.903701593603,-1.42532148400202,0.685593148250379,0.0102331722489077,0.0240486819170208
"ENSMUSG00000086589.1",42.144206143231,-0.277274623905272,1.07755489616556,0.0072479129705215,0.0177448081494113
"ENSMUSG00000086741.1",78.7528864377509,-10.853612810214,3.63465631666342,6.3339847824828e-07,3.11220520031996e-06
"ENSMUSG00000086825.1",614.574994655056,-4.37291828355788,0.491495125311351,3.340614289561e-20,4.11575848274308e-19
"ENSMUSG00000086836.1",32.4186201101777,-0.237554927238873,1.06197081523325,0.0152379658121624,0.0339653504841116
"ENSMUSG00000086841.1",973.990630930963,1.81995176702576,0.398716861464709,1.08827213207957e-06,5.20628548432666e-06
"ENSMUSG00000086922.2",965.758394246168,1.41940568059417,0.436448774670624,0.000385659690242231,0.00125049524398151
"ENSMUSG00000086942.1",165.722639244229,-4.17026290926167,0.884821756511991,1.38675501230601e-07,7.40548074924665e-07
"ENSMUSG00000087013.3",68.8096895189055,-1.59411584913865,3.43120315255022,0.0121922979789992,0.0279854982759786
"ENSMUSG00000087060.3",1428.40474962972,-3.68565559750942,0.509299189825507,4.05651763914432e-14,3.67233284813777e-13
"ENSMUSG00000087107.3",9580.52814073785,-0.739756196491398,0.202694667899501,0.000184557132239975,0.000631875730188071
